Row, Timestamp, Series 1
546 , 133.523, 0      
547 , 133.533, 0      
548 , 133.543, 0      
549 , 133.553, 0      
550 , 133.563, 0      
551 , 133.573, 0      
552 , 133.583, 0      
553 , 133.593, 0      
554 , 133.603, 0      
555 , 133.613, 0      
556 , 133.623, 0      
557 , 133.633, 0      
558 , 133.643, 0      
559 , 133.653, 0      
560 , 133.663, 0      
561 , 133.673, 0      
562 , 133.683, 0      
563 , 133.693, 0      
564 , 133.703, 0      
565 , 133.713, 0      
566 , 133.723, 0      
567 , 133.733, 0      
568 , 133.743, 0      
569 , 133.753, 0      
570 , 133.763, 0      
571 , 133.773, 0      
572 , 133.783, 0      
573 , 133.793, 0      
574 , 133.803, 0      
575 , 133.813, 0      
576 , 133.823, 0      
577 , 133.833, 0      
578 , 133.843, 0      
579 , 133.853, 0      
580 , 133.863, 0      
581 , 133.873, 0      
582 , 133.883, 0      
583 , 133.893, 0      
584 , 133.903, 0      
585 , 133.913, 0      
586 , 133.923, 0      
587 , 133.933, 0      
588 , 133.943, 0      
589 , 133.953, 0      
590 , 133.963, 0      
591 , 133.973, 0      
592 , 133.983, 0      
593 , 133.993, 0      
594 , 134.003, 0      
595 , 134.013, 0      
596 , 134.023, 0      
597 , 134.033, 0      
598 , 134.043, 0      
599 , 134.053, 0      
600 , 134.063, 0      
601 , 134.073, 0      
602 , 134.083, 0      
603 , 134.093, 0      
604 , 134.103, 0      
605 , 134.113, 0      
606 , 134.123, 0      
607 , 134.133, 0      
608 , 134.143, 0      
609 , 134.153, 0      
610 , 134.163, 0      
611 , 134.173, 0      
612 , 134.183, 0      
613 , 134.193, 0      
614 , 134.203, 0      
615 , 134.213, 0      
616 , 134.223, 0      
617 , 134.233, 0      
618 , 134.243, 0      
619 , 134.253, 0      
620 , 134.263, 0      
621 , 134.273, 0      
622 , 134.283, 0      
623 , 134.293, 0      
624 , 134.303, 0      
625 , 134.313, 0      
626 , 134.323, 0      
627 , 134.333, 0      
628 , 134.343, 0      
629 , 134.353, 0      
630 , 134.363, 0      
631 , 134.373, 0      
632 , 134.383, 0      
633 , 134.393, 0      
634 , 134.403, 0      
635 , 134.413, 0      
636 , 134.423, 0      
637 , 134.433, 0      
638 , 134.443, 0      
639 , 134.453, 0      
640 , 134.463, 0      
641 , 134.473, 0      
642 , 134.483, 0      
643 , 134.493, 0      
644 , 134.503, 0      
645 , 134.513, 0      
646 , 134.523, 0      
647 , 134.533, 0      
648 , 134.543, 0      
649 , 134.553, 0      
650 , 134.563, 0      
651 , 134.573, 0      
652 , 134.583, 0      
653 , 134.593, 0      
654 , 134.603, 0      
655 , 134.613, 0      
656 , 134.623, 0      
657 , 134.633, 0      
658 , 134.643, 0      
659 , 134.653, 0      
660 , 134.663, 0      
661 , 134.673, 0      
662 , 134.683, 0      
663 , 134.693, 0      
664 , 134.703, 0      
665 , 134.713, 0      
666 , 134.723, 0      
667 , 134.733, 0      
668 , 134.743, 0      
669 , 134.753, 0      
670 , 134.763, 0      
671 , 134.773, 0      
672 , 134.783, 0      
673 , 134.793, 0      
674 , 134.803, 0      
675 , 134.813, 0      
676 , 134.823, 0      
677 , 134.833, 0      
678 , 134.843, 0      
679 , 134.853, 0      
680 , 134.863, 0      
681 , 134.873, 0      
682 , 134.883, 0      
683 , 134.893, 0      
684 , 134.903, 0      
685 , 134.913, 0      
686 , 134.923, 0      
687 , 134.933, 0      
688 , 134.943, 0      
689 , 134.953, 0      
690 , 177.628, -1     
691 , 177.638, -1     
692 , 177.648, -1     
693 , 177.658, -1     
694 , 177.668, -1     
695 , 177.678, -1     
696 , 177.688, -1     
697 , 177.698, -1     
698 , 177.708, -1     
699 , 177.718, -1     
700 , 177.728, -1     
701 , 177.738, -1     
702 , 177.748, -1     
703 , 177.758, -1     
704 , 177.768, -1     
705 , 177.778, -1     
706 , 177.788, -1     
707 , 177.798, -1     
708 , 177.808, -1     
709 , 177.818, -1     
710 , 177.828, -1     
711 , 177.838, -1     
712 , 177.848, -1     
713 , 177.858, -1     
714 , 177.868, -1     
715 , 177.878, -1     
716 , 177.888, -1     
717 , 177.898, -1     
718 , 177.908, -1     
719 , 177.918, -1     
720 , 177.928, -1     
721 , 177.938, -1     
722 , 177.948, -1     
723 , 177.958, -1     
724 , 177.968, -1     
725 , 177.978, -1     
726 , 177.988, -1     
727 , 177.998, -1     
728 , 178.008, -1     
729 , 178.018, -1     
730 , 178.028, -1     
731 , 178.038, -1     
732 , 178.048, -1     
733 , 178.058, -1     
734 , 178.068, -1     
735 , 178.078, -1     
736 , 178.088, -1     
737 , 178.098, -1     
738 , 178.108, -1     
739 , 178.118, -1     
740 , 178.128, -1     
741 , 178.138, -1     
742 , 178.148, -1     
743 , 178.158, -1     
744 , 178.168, -1     
745 , 178.178, -1     
746 , 178.188, -1     
747 , 178.198, -1     
748 , 178.208, -1     
749 , 178.218, -1     
750 , 178.228, -1     
751 , 178.238, -1     
752 , 178.248, -1     
753 , 178.258, -1     
754 , 178.268, -1     
755 , 178.278, -1     
756 , 178.288, -1     
757 , 178.298, -1     
758 , 178.308, -1     
759 , 178.318, -1     
760 , 178.328, -1     
761 , 178.338, -1     
762 , 178.348, -1     
763 , 178.358, -1     
764 , 178.368, -1     
765 , 178.378, -1     
766 , 178.388, -1     
767 , 178.398, -1     
768 , 178.408, -1     
769 , 178.418, -1     
770 , 178.428, -1     
771 , 178.438, -1     
772 , 178.448, -1     
773 , 178.458, -1     
774 , 178.468, -1     
775 , 178.478, -1     
776 , 178.488, -1     
777 , 178.498, -1     
778 , 178.508, -1     
779 , 178.518, -1     
780 , 178.528, -1     
781 , 178.538, -1     
782 , 178.548, -1     
783 , 178.558, -1     
784 , 178.568, -1     
785 , 178.578, -1     
786 , 178.588, -1     
787 , 178.598, -1     
788 , 178.608, -1     
789 , 178.618, -1     
790 , 178.628, -1     
791 , 178.638, -1     
792 , 178.648, -1     
