Row, Timestamp, Series 1, Series 2, Series 3
9745, 103.757, , 192    , 3080   
9746, 103.767, , 192    , 3079   
9747, 103.777, , 192    , 3079   
9748, 103.787, , 192    , 3079   
9749, 103.797, , 192    , 3079   
9750, 103.807, , 192    , 3079   
9751, 103.817, , 192    , 3079   
9752, 103.827, , 192    , 3079   
9753, 103.837, , 192    , 3079   
9754, 103.847, , 192    , 3079   
9755, 103.857, , 192    , 3080   
9756, 103.867, , 192    , 3078   
9757, 103.877, , 192    , 3078   
9758, 103.887, , 192    , 3079   
9759, 103.897, , 192    , 3080   
9760, 103.907, , 192    , 3080   
9761, 103.917, , 192    , 3080   
9762, 103.928, , 192    , 3077   
9763, 103.938, , 192    , 3077   
9764, 103.948, , 192    , 3079   
9765, 103.958, , 192    , 3078   
9766, 103.972, , 192    , 3079   
9767, 103.982, , 192    , 3079   
9768, 103.992, , 192    , 3079   
9769, 104.002, , 192    , 3079   
9770, 104.012, , 192    , 3079   
9771, 104.022, , 192    , 3079   
9772, 104.032, , 192    , 3078   
9773, 104.042, , 192    , 3078   
9774, 104.052, , 192    , 3077   
9775, 104.062, , 192    , 3079   
9776, 104.072, , 192    , 3079   
9777, 104.082, , 192    , 3078   
9778, 104.092, , 192    , 3078   
9779, 104.102, , 192    , 3078   
9780, 104.112, , 192    , 3079   
9781, 104.122, , 192    , 3080   
9782, 104.132, , 192    , 3080   
9783, 104.142, , 192    , 3079   
9784, 104.152, , 192    , 3079   
9785, 104.162, , 192    , 3079   
9786, 104.172, , 192    , 3078   
9787, 104.182, , 192    , 3080   
9788, 104.192, , 192    , 3080   
9789, 104.202, , 192    , 3080   
9790, 104.212, , 192    , 3079   
9791, 104.222, , 192    , 3079   
9792, 104.232, , 192    , 3080   
9793, 104.242, , 192    , 3079   
9794, 104.252, , 192    , 3079   
9795, 104.262, , 192    , 3079   
9796, 104.272, , 192    , 3079   
9797, 104.282, , 192    , 3079   
9798, 104.292, , 192    , 3080   
9799, 104.302, , 192    , 3079   
9800, 104.312, , 192    , 3079   
9801, 104.322, , 192    , 3080   
9802, 104.332, , 192    , 3077   
9803, 104.342, , 192    , 3077   
9804, 104.352, , 192    , 3079   
9805, 104.362, , 192    , 3079   
9806, 104.372, , 192    , 3079   
9807, 104.382, , 192    , 3079   
9808, 104.392, , 192    , 3078   
9809, 104.402, , 192    , 3078   
9810, 104.412, , 192    , 3078   
9811, 104.422, , 192    , 3078   
9812, 104.432, , 192    , 3078   
9813, 104.442, , 192    , 3079   
9814, 104.452, , 192    , 3078   
9815, 104.462, , 192    , 3078   
9816, 104.472, , 192    , 3079   
9817, 104.482, , 192    , 3079   
9818, 104.492, , 192    , 3079   
9819, 104.502, , 192    , 3079   
9820, 104.512, , 192    , 3079   
9821, 104.522, , 192    , 3079   
9822, 104.532, , 192    , 3078   
9823, 104.542, , 192    , 3078   
9824, 104.552, , 192    , 3078   
9825, 104.562, , 192    , 3080   
9826, 104.572, , 192    , 3079   
9827, 104.582, , 192    , 3079   
9828, 104.592, , 192    , 3080   
9829, 104.602, , 192    , 3080   
9830, 104.612, , 192    , 3080   
9831, 104.622, , 192    , 3080   
9832, 104.632, , 192    , 3079   
9833, 104.642, , 192    , 3079   
9834, 104.652, , 192    , 3079   
9835, 104.662, , 192    , 3080   
9836, 104.672, , 192    , 3080   
9837, 104.682, , 192    , 3078   
9838, 104.692, , 192    , 3080   
9839, 104.702, , 192    , 3080   
9840, 104.712, , 192    , 3079   
9841, 104.722, , 192    , 3079   
9842, 104.732, , 192    , 3079   
9843, 104.742, , 192    , 3078   
9844, 104.752, , 192    , 3079   
9845, 104.762, , 192    , 3079   
9846, 104.772, , 192    , 3078   
9847, 104.782, , 192    , 3078   
9848, 104.792, , 192    , 3078   
9849, 104.802, , 192    , 3078   
9850, 104.813, , 192    , 3080   
9851, 104.823, , 192    , 3080   
9852, 104.833, , 192    , 3077   
9853, 104.843, , 192    , 3079   
9854, 104.857, , 192    , 3079   
9855, 104.867, , 192    , 3079   
9856, 104.877, , 192    , 3079   
9857, 104.887, , 192    , 3079   
9858, 104.897, , 192    , 3079   
9859, 104.907, , 192    , 3080   
9860, 104.917, , 192    , 3079   
9861, 104.927, , 192    , 3079   
9862, 104.937, , 192    , 3078   
9863, 104.947, , 192    , 3080   
9864, 104.957, , 192    , 3080   
9865, 104.967, , 192    , 3080   
9866, 104.977, , 192    , 3079   
9867, 104.987, , 192    , 3079   
9868, 104.997, , 192    , 3080   
9869, 105.007, , 192    , 3079   
9870, 105.017, , 192    , 3079   
9871, 105.027, , 192    , 3079   
9872, 105.037, , 192    , 3080   
9873, 105.047, , 192    , 3080   
9874, 105.057, , 192    , 3080   
9875, 105.067, , 192    , 3079   
9876, 105.077, , 192    , 3079   
9877, 105.087, , 192    , 3079   
9878, 105.097, , 192    , 3079   
9879, 105.107, , 192    , 3079   
9880, 105.117, , 192    , 3078   
9881, 105.127, , 192    , 3079   
9882, 105.137, , 192    , 3079   
9883, 105.147, , 192    , 3077   
9884, 105.157, , 192    , 3078   
9885, 105.167, , 192    , 3078   
9886, 105.177, , 192    , 3078   
9887, 105.187, , 192    , 3079   
9888, 105.197, , 192    , 3079   
9889, 105.207, , 192    , 3078   
9890, 105.217, , 192    , 3078   
9891, 105.227, , 192    , 3078   
9892, 105.237, , 192    , 3078   
9893, 105.247, , 192    , 3080   
9894, 105.257, , 192    , 3080   
9895, 105.267, , 192    , 3078   
9896, 105.277, , 192    , 3079   
9897, 105.287, , 192    , 3079   
9898, 105.297, , 192    , 3080   
9899, 105.307, , 192    , 3080   
9900, 105.317, , 192    , 3080   
9901, 105.327, , 192    , 3079   
9902, 105.337, , 192    , 3078   
9903, 105.347, , 192    , 3078   
9904, 105.357, , 192    , 3079   
9905, 105.367, , 192    , 3079   
9906, 105.377, , 192    , 3079   
9907, 105.387, , 192    , 3078   
9908, 105.397, , 192    , 3080   
9909, 105.407, , 192    , 3080   
9910, 105.417, , 192    , 3080   
9911, 105.427, , 192    , 3081   
9912, 105.437, , 192    , 3081   
9913, 105.447, , 192    , 3080   
9914, 105.457, , 192    , 3080   
9915, 105.467, , 192    , 3080   
9916, 105.477, , 192    , 3080   
9917, 105.487, , 192    , 3079   
9918, 105.497, , 192    , 3079   
9919, 105.507, , 192    , 3079   
9920, 105.517, , 192    , 3078   
9921, 105.527, , 192    , 3078   
9922, 105.537, , 192    , 3078   
9923, 105.547, , 192    , 3080   
9924, 105.557, , 192    , 3080   
9925, 105.567, , 192    , 3080   
9926, 105.577, , 192    , 3080   
9927, 105.587, , 192    , 3080   
9928, 105.597, , 192    , 3078   
9929, 105.607, , 192    , 3079   
9930, 105.617, , 192    , 3079   
9931, 105.627, , 192    , 3078   
9932, 105.637, , 192    , 3079   
9933, 105.647, , 192    , 3079   
9934, 105.657, , 192    , 3078   
9935, 105.667, , 192    , 3078   
9936, 105.677, , 192    , 3078   
9937, 105.687, , 192    , 3079   
9938, 105.697, , 192    , 3080   
9939, 105.707, , 192    , 3080   
9940, 105.717, , 192    , 3079   
9941, 105.727, , 192    , 3079   
9942, 105.737, , 192    , 3079   
9943, 105.747, , 192    , 3080   
9944, 105.757, , 192    , 3079   
9945, 105.767, , 192    , 3079   
9946, 105.777, , 192    , 3080   
9947, 105.787, , 192    , 3079   
9948, 105.797, , 192    , 3079   
9949, 105.807, , 192    , 3079   
9950, 105.817, , 192    , 3079   
9951, 105.827, , 192    , 3079   
9952, 105.837, , 192    , 3079   
9953, 105.847, , 192    , 3080   
9954, 105.857, , 192    , 3080   
9955, 105.867, , 192    , 3079   
9956, 105.877, , 192    , 3077   
9957, 105.887, , 192    , 3077   
9958, 105.897, , 192    , 3079   
9959, 105.907, , 192    , 3079   
9960, 105.917, , 192    , 3079   
9961, 105.927, , 192    , 3079   
9962, 105.937, , 192    , 3078   
9963, 105.947, , 192    , 3078   
9964, 105.957, , 192    , 3078   
9965, 105.967, , 192    , 3078   
9966, 105.977, , 192    , 3078   
9967, 105.987, , 192    , 3080   
9968, 105.997, , 192    , 3081   
9969, 106.007, , 192    , 3081   
9970, 106.017, , 192    , 3078   
9971, 106.027, , 192    , 3079   
9972, 106.037, , 192    , 3079   
9973, 106.047, , 192    , 3079   
9974, 106.057, , 192    , 3079   
9975, 106.067, , 192    , 3079   
9976, 106.077, , 192    , 3079   
9977, 106.087, , 192    , 3079   
9978, 106.097, , 192    , 3079   
9979, 106.107, , 192    , 3079   
9980, 106.117, , 192    , 3078   
9981, 106.127, , 192    , 3078   
9982, 106.137, , 192    , 3079   
9983, 106.147, , 192    , 3080   
9984, 106.157, , 192    , 3080   
9985, 106.167, , 192    , 3080   
9986, 106.177, , 192    , 3079   
9987, 106.187, , 192    , 3079   
9988, 106.197, , 192    , 3080   
9989, 106.207, , 192    , 3079   
9990, 106.217, , 192    , 3079   
9991, 106.227, , 192    , 3079   
9992, 106.237, , 192    , 3076   
9993, 106.247, , 192    , 3076   
9994, 106.257, , 192    , 3078   
9995, 106.267, , 192    , 3078   
9996, 106.277, , 192    , 3078   
9997, 106.287, , 192    , 3076   
9998, 106.297, , 192    , 3078   
9999, 106.307, , 192    , 3078   
10000, 106.317, , 192    , 3079   
10001, 106.327, , 192    , 3079   
10002, 106.337, , 192    , 3079   
10003, 106.347, , 192    , 3080   
10004, 106.357, , 192    , 3079   
10005, 106.367, , 192    , 3079   
10006, 106.377, , 192    , 3079   
10007, 106.387, , 192    , 3079   
10008, 106.397, , 192    , 3079   
10009, 106.407, , 192    , 3078   
10010, 106.417, , 192    , 3080   
10011, 106.427, , 192    , 3080   
10012, 106.437, , 192    , 3080   
10013, 106.447, , 192    , 3079   
10014, 106.457, , 192    , 3079   
10015, 106.467, , 192    , 3079   
10016, 106.477, , 192    , 3079   
10017, 106.487, , 192    , 3079   
10018, 106.497, , 192    , 3079   
10019, 106.507, , 192    , 3079   
10020, 106.517, , 192    , 3079   
10021, 106.527, , 192    , 3080   
10022, 106.537, , 192    , 3078   
10023, 106.547, , 192    , 3078   
10024, 106.557, , 192    , 3079   
10025, 106.567, , 192    , 3079   
10026, 106.577, , 192    , 3079   
10027, 106.587, , 192    , 3079   
10028, 106.597, , 192    , 3081   
10029, 106.607, , 192    , 3081   
10030, 106.617, , 192    , 3079   
10031, 106.627, , 192    , 3078   
10032, 106.637, , 192    , 3078   
10033, 106.647, , 192    , 3079   
10034, 106.657, , 192    , 3079   
10035, 106.667, , 192    , 3079   
10036, 106.677, , 192    , 3078   
10037, 106.687, , 192    , 3079   
10038, 106.697, , 192    , 3079   
10039, 106.707, , 192    , 3078   
10040, 106.717, , 192    , 3080   
10041, 106.727, , 192    , 3080   
10042, 106.737, , 192    , 3080   
10043, 106.747, , 192    , 3079   
10044, 106.757, , 192    , 3079   
10045, 106.767, , 192    , 3080   
10046, 106.777, , 192    , 3080   
10047, 106.787, , 192    , 3080   
10048, 106.797, , 192    , 3078   
10049, 106.807, , 192    , 3080   
10050, 106.817, , 192    , 3080   
10051, 106.827, , 192    , 3079   
10052, 106.837, , 192    , 3079   
10053, 106.847, , 192    , 3079   
10054, 106.857, , 192    , 3079   
10055, 106.867, , 192    , 3078   
10056, 106.877, , 192    , 3078   
10057, 106.887, , 192    , 3079   
10058, 106.897, , 192    , 3079   
10059, 106.907, , 192    , 3079   
10060, 106.917, , 192    , 3080   
10061, 106.927, , 192    , 3079   
10062, 106.937, , 192    , 3079   
10063, 106.947, , 192    , 3079   
10064, 106.957, , 192    , 3080   
10065, 106.967, , 192    , 3080   
10066, 106.977, , 192    , 3079   
10067, 106.987, , 192    , 3079   
10068, 106.997, , 192    , 3079   
10069, 107.007, , 192    , 3079   
10070, 107.017, , 192    , 3079   
10071, 107.027, , 192    , 3079   
10072, 107.037, , 192    , 3079   
10073, 107.047, , 192    , 3079   
10074, 107.057, , 192    , 3079   
10075, 107.067, , 192    , 3079   
10076, 107.077, , 192    , 3080   
10077, 107.087, , 192    , 3080   
10078, 107.097, , 192    , 3078   
10079, 107.107, , 192    , 3084   
10080, 107.117, , 192    , 3084   
10081, 107.127, , 192    , 3079   
10082, 107.137, , 192    , 3080   
10083, 107.147, , 192    , 3080   
10084, 107.157, , 192    , 3079   
10085, 107.167, , 192    , 3079   
10086, 107.177, , 192    , 3079   
10087, 107.187, , 192    , 3080   
10088, 107.197, , 192    , 3079   
10089, 107.207, , 192    , 3079   
10090, 107.217, , 192    , 3079   
10091, 107.227, , 192    , 3079   
10092, 107.237, , 192    , 3079   
10093, 107.247, , 192    , 3078   
10094, 107.257, , 192    , 3079   
10095, 107.267, , 192    , 3079   
10096, 107.277, , 192    , 3079   
10097, 107.287, , 192    , 3079   
10098, 107.297, , 192    , 3079   
10099, 107.307, , 192    , 3079   
10100, 107.317, , 192    , 3078   
10101, 107.327, , 192    , 3078   
10102, 107.337, , 192    , 3078   
10103, 107.347, , 192    , 3080   
10104, 107.357, , 192    , 3080   
10105, 107.367, , 192    , 3079   
10106, 107.377, , 192    , 3079   
10107, 107.387, , 192    , 3079   
10108, 107.397, , 192    , 3078   
10109, 107.407, , 192    , 3078   
10110, 107.417, , 192    , 3078   
10111, 107.427, , 192    , 3079   
10112, 107.437, , 192    , 3080   
10113, 107.447, , 192    , 3080   
10114, 107.457, , 192    , 3079   
10115, 107.467, , 192    , 3079   
10116, 107.477, , 192    , 3079   
10117, 107.487, , 192    , 3079   
10118, 107.497, , 192    , 3080   
10119, 107.507, , 192    , 3080   
10120, 107.517, , 192    , 3079   
10121, 107.527, , 192    , 3079   
10122, 107.537, , 192    , 3079   
10123, 107.547, , 192    , 3078   
10124, 107.557, , 192    , 3080   
10125, 107.567, , 192    , 3080   
10126, 107.577, , 192    , 3079   
10127, 107.587, , 192    , 3080   
10128, 107.597, , 192    , 3080   
10129, 107.607, , 192    , 3080   
10130, 107.617, , 192    , 3078   
10131, 107.627, , 192    , 3078   
10132, 107.637, , 192    , 3079   
10133, 107.647, , 192    , 3080   
10134, 107.657, , 192    , 3080   
10135, 107.667, , 192    , 3079   
10136, 107.677, , 192    , 3078   
10137, 107.687, , 192    , 3078   
10138, 107.697, , 192    , 3079   
10139, 107.707, , 192    , 3079   
10140, 107.717, , 192    , 3079   
10141, 107.727, , 192    , 3079   
10142, 107.738, , 192    , 3080   
10143, 107.748, , 192    , 3080   
10144, 107.758, , 192    , 3079   
10145, 107.768, , 192    , 3079   
10146, 107.782, , 192    , 3079   
10147, 107.792, , 192    , 3079   
10148, 107.802, , 192    , 3079   
10149, 107.812, , 192    , 3079   
10150, 107.822, , 192    , 3079   
10151, 107.832, , 192    , 3079   
10152, 107.842, , 192    , 3080   
10153, 107.852, , 192    , 3080   
10154, 107.862, , 192    , 3080   
10155, 107.872, , 192    , 3080   
10156, 107.882, , 192    , 3080   
10157, 107.892, , 192    , 3079   
10158, 107.902, , 192    , 3080   
10159, 107.912, , 192    , 3080   
10160, 107.922, , 192    , 3079   
10161, 107.932, , 192    , 3080   
10162, 107.942, , 192    , 3080   
10163, 107.952, , 192    , 3078   
10164, 107.962, , 192    , 3079   
10165, 107.972, , 192    , 3079   
10166, 107.982, , 192    , 3079   
10167, 107.992, , 192    , 3079   
10168, 108.002, , 192    , 3079   
10169, 108.012, , 192    , 3081   
10170, 108.022, , 192    , 3079   
10171, 108.032, , 192    , 3079   
10172, 108.042, , 192    , 3080   
10173, 108.052, , 192    , 3079   
10174, 108.062, , 192    , 3079   
10175, 108.072, , 192    , 3079   
10176, 108.082, , 192    , 3078   
10177, 108.092, , 192    , 3078   
10178, 108.102, , 192    , 3078   
10179, 108.112, , 192    , 3080   
10180, 108.122, , 192    , 3080   
10181, 108.132, , 192    , 3080   
10182, 108.142, , 192    , 3080   
10183, 108.152, , 192    , 3080   
10184, 108.162, , 192    , 3079   
10185, 108.172, , 192    , 3079   
10186, 108.182, , 192    , 3079   
10187, 108.192, , 192    , 3079   
10188, 108.202, , 192    , 3079   
10189, 108.212, , 192    , 3079   
10190, 108.222, , 192    , 3077   
10191, 108.232, , 192    , 3080   
10192, 108.242, , 192    , 3080   
10193, 108.252, , 192    , 3080   
10194, 108.262, , 192    , 3079   
10195, 108.272, , 192    , 3079   
10196, 108.282, , 192    , 3083   
10197, 108.292, , 192    , 3077   
10198, 108.302, , 192    , 3077   
10199, 108.312, , 192    , 3079   
10200, 108.322, , 192    , 3079   
10201, 108.332, , 192    , 3079   
10202, 108.342, , 192    , 3080   
10203, 108.352, , 192    , 3079   
10204, 108.362, , 192    , 3079   
10205, 108.372, , 192    , 3080   
10206, 108.382, , 192    , 3079   
10207, 108.392, , 192    , 3079   
10208, 108.402, , 192    , 3079   
10209, 108.412, , 192    , 3078   
10210, 108.422, , 192    , 3078   
10211, 108.432, , 192    , 3078   
10212, 108.442, , 192    , 3079   
10213, 108.452, , 192    , 3079   
10214, 108.462, , 192    , 3079   
10215, 108.472, , 192    , 3079   
10216, 108.482, , 192    , 3079   
10217, 108.492, , 192    , 3079   
10218, 108.502, , 192    , 3078   
10219, 108.512, , 192    , 3078   
10220, 108.522, , 192    , 3079   
10221, 108.532, , 192    , 3079   
10222, 108.542, , 192    , 3079   
10223, 108.552, , 192    , 3079   
10224, 108.562, , 192    , 3079   
10225, 108.572, , 192    , 3079   
10226, 108.582, , 192    , 3078   
10227, 108.592, , 192    , 3080   
10228, 108.602, , 192    , 3080   
10229, 108.612, , 192    , 3080   
10230, 108.622, , 192    , 3079   
10231, 108.632, , 192    , 3079   
10232, 108.642, , 192    , 3080   
10233, 108.652, , 192    , 3079   
10234, 108.662, , 192    , 3079   
10235, 108.672, , 192    , 3078   
10236, 108.682, , 192    , 3080   
10237, 108.692, , 192    , 3080   
10238, 108.702, , 192    , 3079   
10239, 108.712, , 192    , 3078   
10240, 108.722, , 192    , 3078   
10241, 108.732, , 192    , 3079   
10242, 108.742, , 192    , 3079   
10243, 108.752, , 192    , 3079   
10244, 108.762, , 192    , 3080   
10245, 108.772, , 192    , 3078   
10246, 108.782, , 192    , 3078   
10247, 108.792, , 192    , 3079   
10248, 108.802, , 192    , 3079   
10249, 108.812, , 192    , 3079   
10250, 108.822, , 192    , 3079   
10251, 108.832, , 192    , 3079   
10252, 108.842, , 192    , 3079   
10253, 108.852, , 192    , 3079   
10254, 108.862, , 192    , 3079   
10255, 108.872, , 192    , 3079   
10256, 108.882, , 192    , 3079   
10257, 108.892, , 192    , 3079   
10258, 108.902, , 192    , 3079   
10259, 108.912, , 192    , 3080   
10260, 108.922, , 192    , 3080   
10261, 108.932, , 192    , 3080   
10262, 108.942, , 192    , 3079   
10263, 108.952, , 192    , 3079   
10264, 108.962, , 192    , 3079   
10265, 108.972, , 192    , 3079   
10266, 108.982, , 192    , 3079   
10267, 108.992, , 192    , 3079   
10268, 109.002, , 192    , 3080   
10269, 109.012, , 192    , 3079   
10270, 109.022, , 192    , 3079   
10271, 109.032, , 192    , 3080   
10272, 109.042, , 192    , 3079   
10273, 109.052, , 192    , 3079   
10274, 109.062, , 192    , 3082   
10275, 109.072, , 192    , 3079   
10276, 109.082, , 192    , 3079   
10277, 109.092, , 192    , 3078   
10278, 109.102, , 192    , 3079   
10279, 109.112, , 192    , 3079   
10280, 109.122, , 192    , 3078   
10281, 109.132, , 192    , 3079   
10282, 109.142, , 192    , 3079   
10283, 109.152, , 192    , 3080   
10284, 109.162, , 192    , 3079   
10285, 109.172, , 192    , 3079   
10286, 109.182, , 192    , 3079   
10287, 109.192, , 192    , 3079   
10288, 109.202, , 192    , 3079   
10289, 109.212, , 192    , 3079   
10290, 109.222, , 192    , 3079   
10291, 109.232, , 192    , 3079   
10292, 109.242, , 192    , 3079   
10293, 109.252, , 192    , 3079   
10294, 109.262, , 192    , 3079   
10295, 109.272, , 192    , 3079   
10296, 109.282, , 192    , 3079   
10297, 109.292, , 192    , 3079   
10298, 109.302, , 192    , 3080   
10299, 109.312, , 192    , 3080   
10300, 109.322, , 192    , 3080   
10301, 109.332, , 192    , 3079   
10302, 109.342, , 192    , 3080   
10303, 109.352, , 192    , 3080   
10304, 109.362, , 192    , 3080   
10305, 109.372, , 192    , 3079   
10306, 109.382, , 192    , 3079   
10307, 109.392, , 192    , 3081   
10308, 109.403, , 192    , 3079   
10309, 109.413, , 192    , 3079   
10310, 109.423, , 192    , 3078   
10311, 109.433, , 192    , 3080   
10312, 109.447, , 192    , 3080   
10313, 109.457, , 192    , 3080   
10314, 109.467, , 192    , 3079   
10315, 109.477, , 192    , 3079   
10316, 109.487, , 192    , 3079   
10317, 109.497, , 192    , 3079   
10318, 109.507, , 192    , 3080   
10319, 109.517, , 192    , 3080   
10320, 109.527, , 192    , 3079   
10321, 109.537, , 192    , 3079   
10322, 109.547, , 192    , 3079   
10323, 109.557, , 192    , 3077   
10324, 109.567, , 192    , 3079   
10325, 109.577, , 192    , 3079   
10326, 109.587, , 192    , 3079   
10327, 109.597, , 192    , 3080   
10328, 109.607, , 192    , 3080   
10329, 109.617, , 192    , 3079   
10330, 109.627, , 192    , 3079   
10331, 109.637, , 192    , 3079   
10332, 109.647, , 192    , 3080   
10333, 109.657, , 192    , 3080   
10334, 109.667, , 192    , 3080   
10335, 109.677, , 192    , 3079   
10336, 109.687, , 192    , 3079   
10337, 109.697, , 192    , 3079   
10338, 109.707, , 192    , 3079   
10339, 109.717, , 192    , 3079   
10340, 109.727, , 192    , 3079   
10341, 109.737, , 192    , 3079   
10342, 109.747, , 192    , 3079   
10343, 109.757, , 192    , 3079   
10344, 109.767, , 192    , 3078   
10345, 109.777, , 192    , 3080   
10346, 109.787, , 192    , 3080   
10347, 109.797, , 192    , 3079   
10348, 109.807, , 192    , 3079   
10349, 109.817, , 192    , 3079   
10350, 109.827, , 192    , 3080   
10351, 109.837, , 192    , 3079   
10352, 109.847, , 192    , 3079   
10353, 109.857, , 192    , 3079   
10354, 109.867, , 192    , 3079   
10355, 109.877, , 192    , 3079   
10356, 109.887, , 192    , 3079   
10357, 109.897, , 192    , 3079   
10358, 109.907, , 192    , 3079   
10359, 109.917, , 192    , 3079   
10360, 109.927, , 192    , 3078   
10361, 109.937, , 192    , 3078   
10362, 109.947, , 192    , 3079   
10363, 109.957, , 192    , 3080   
10364, 109.967, , 192    , 3080   
10365, 109.977, , 192    , 3079   
10366, 109.988, , 192    , 3079   
10367, 109.998, , 192    , 3079   
10368, 110.008, , 192    , 3078   
10369, 110.018, , 192    , 3079   
10370, 110.032, , 192    , 3079   
10371, 110.042, , 192    , 3079   
10372, 110.052, , 192    , 3079   
10373, 110.062, , 192    , 3080   
10374, 110.072, , 192    , 3080   
10375, 110.082, , 192    , 3078   
10376, 110.092, , 192    , 3079   
10377, 110.102, , 192    , 3079   
10378, 110.112, , 192    , 3079   
10379, 110.122, , 192    , 3079   
10380, 110.132, , 192    , 3079   
10381, 110.142, , 192    , 3079   
10382, 110.152, , 192    , 3080   
10383, 110.162, , 192    , 3080   
10384, 110.172, , 192    , 3081   
10385, 110.182, , 192    , 3080   
10386, 110.192, , 192    , 3080   
10387, 110.202, , 192    , 3079   
10388, 110.212, , 192    , 3078   
10389, 110.222, , 192    , 3078   
10390, 110.232, , 192    , 3077   
10391, 110.242, , 192    , 3080   
10392, 110.252, , 192    , 3080   
10393, 110.262, , 192    , 3079   
10394, 110.273, , 192    , 3079   
10395, 110.283, , 192    , 3079   
10396, 110.293, , 192    , 3078   
10397, 110.303, , 192    , 3078   
10398, 110.317, , 192    , 3080   
10399, 110.327, , 192    , 3080   
10400, 110.337, , 192    , 3079   
10401, 110.347, , 192    , 3080   
10402, 110.357, , 192    , 3080   
10403, 110.367, , 192    , 3079   
10404, 110.377, , 192    , 3079   
10405, 110.387, , 192    , 3079   
10406, 110.397, , 192    , 3079   
10407, 110.407, , 192    , 3078   
10408, 110.417, , 192    , 3078   
10409, 110.427, , 192    , 3079   
10410, 110.437, , 192    , 3079   
10411, 110.447, , 192    , 3079   
10412, 110.457, , 192    , 3078   
10413, 110.467, , 192    , 3078   
10414, 110.477, , 192    , 3078   
10415, 110.487, , 192    , 3080   
10416, 110.497, , 192    , 3080   
10417, 110.507, , 192    , 3080   
10418, 110.517, , 192    , 3083   
10419, 110.527, , 192    , 3080   
10420, 110.537, , 192    , 3080   
10421, 110.547, , 192    , 3080   
10422, 110.557, , 192    , 3078   
10423, 110.567, , 192    , 3078   
10424, 110.577, , 192    , 3079   
10425, 110.587, , 192    , 3079   
10426, 110.597, , 192    , 3079   
10427, 110.607, , 192    , 3079   
10428, 110.617, , 192    , 3078   
10429, 110.627, , 192    , 3078   
10430, 110.637, , 192    , 3080   
10431, 110.647, , 192    , 3081   
10432, 110.657, , 192    , 3081   
10433, 110.667, , 192    , 3079   
10434, 110.677, , 192    , 3081   
10435, 110.687, , 192    , 3081   
10436, 110.697, , 192    , 3079   
10437, 110.707, , 192    , 3080   
10438, 110.717, , 192    , 3080   
10439, 110.727, , 192    , 3079   
10440, 110.737, , 192    , 3080   
10441, 110.747, , 192    , 3080   
10442, 110.757, , 192    , 3080   
10443, 110.767, , 192    , 3080   
10444, 110.777, , 192    , 3080   
10445, 110.787, , 192    , 3080   
10446, 110.797, , 192    , 3080   
10447, 110.807, , 192    , 3080   
10448, 110.817, , 192    , 3081   
10449, 110.827, , 192    , 3079   
10450, 110.837, , 192    , 3079   
10451, 110.847, , 192    , 3080   
10452, 110.857, , 192    , 3081   
10453, 110.867, , 192    , 3081   
10454, 110.877, , 192    , 3080   
10455, 110.887, , 192    , 3081   
10456, 110.897, , 192    , 3081   
10457, 110.907, , 192    , 3079   
10458, 110.917, , 192    , 3081   
10459, 110.927, , 192    , 3081   
10460, 110.937, , 192    , 3081   
10461, 110.947, , 192    , 3080   
10462, 110.957, , 192    , 3080   
10463, 110.967, , 192    , 3081   
10464, 110.977, , 192    , 3078   
10465, 110.987, , 192    , 3078   
10466, 110.997, , 192    , 3079   
10467, 111.007, , 192    , 3079   
10468, 111.017, , 192    , 3079   
10469, 111.027, , 192    , 3079   
10470, 111.037, , 192    , 3079   
10471, 111.047, , 192    , 3079   
10472, 111.057, , 192    , 3079   
10473, 111.067, , 192    , 3079   
10474, 111.077, , 192    , 3079   
10475, 111.087, , 192    , 3078   
10476, 111.097, , 192    , 3078   
10477, 111.107, , 192    , 3078   
10478, 111.117, , 192    , 3079   
10479, 111.127, , 192    , 3076   
10480, 111.137, , 192    , 3076   
10481, 111.147, , 192    , 3079   
10482, 111.157, , 192    , 3078   
10483, 111.167, , 192    , 3078   
10484, 111.177, , 192    , 3079   
10485, 111.187, , 192    , 3080   
10486, 111.197, , 192    , 3080   
10487, 111.207, , 192    , 3078   
10488, 111.217, , 192    , 3079   
10489, 111.227, , 192    , 3079   
10490, 111.237, , 192    , 3079   
10491, 111.247, , 192    , 3079   
10492, 111.257, , 192    , 3079   
10493, 111.267, , 192    , 3079   
10494, 111.277, , 192    , 3080   
10495, 111.287, , 192    , 3080   
10496, 111.297, , 192    , 3079   
10497, 111.307, , 192    , 3079   
10498, 111.317, , 192    , 3079   
10499, 111.327, , 192    , 3078   
10500, 111.337, , 192    , 3079   
10501, 111.347, , 192    , 3079   
10502, 111.357, , 192    , 3079   
10503, 111.367, , 192    , 3079   
10504, 111.377, , 192    , 3079   
10505, 111.387, , 192    , 3079   
10506, 111.397, , 192    , 3079   
10507, 111.407, , 192    , 3079   
10508, 111.417, , 192    , 3078   
10509, 111.427, , 192    , 3080   
10510, 111.438, , 192    , 3080   
10511, 111.448, , 192    , 3078   
10512, 111.458, , 192    , 3079   
10513, 111.472, , 192    , 3079   
10514, 111.482, , 192    , 3079   
10515, 111.492, , 192    , 3080   
10516, 111.502, , 192    , 3080   
10517, 111.512, , 192    , 3080   
10518, 111.522, , 192    , 3077   
10519, 111.532, , 192    , 3079   
10520, 111.542, , 192    , 3079   
