Row, Timestamp, Series 1, Series 2, Series 4, Series 5, Series 6
1839,19.07, , , ,957,3063
1840,19.08, , , ,957,3064
1841,19.09, , , ,957,3063
1842,19.1, , , ,957,3061
1843,19.11, , , ,957,3062
1844,19.12, , , ,957,3063
1845,19.13, , , ,957,3063
1846,19.14, , , ,957,3064
1847,19.15, , , ,957,3063
1848,19.16, , , ,957,3064
1849,19.17, , , ,957,3061
1850,19.18, , , ,957,3064
1851,19.19, , , ,957,3063
1852,19.2, , , ,957,3062
1853,19.21, , , ,957,3064
1854,19.22, , , ,957,3062
1855,19.23, , , ,957,3063
1856,19.24, , , ,957,3063
1857,19.25, , , ,957,3061
1858,19.26, , , ,957,3063
1859,19.27, , , ,957,3063
1860,19.28, , , ,957,3063
1861,19.29, , , ,957,3062
1862,19.3, , , ,957,3063
1863,19.31, , , ,957,3063
1864,19.32, , , ,957,3064
1865,19.33, , , ,957,3063
1866,19.34, , , ,957,3064
1867,19.35, , , ,957,3064
1868,19.36, , , ,957,3063
1869,19.37, , , ,957,3062
1870,19.38, , , ,957,3063
1871,19.39, , , ,957,3063
1872,19.4, , , ,957,3063
1873,19.41, , , ,957,3065
1874,19.42, , , ,957,3064
1875,19.43, , , ,957,3063
1876,19.44, , , ,957,3062
1877,19.45, , , ,957,3064
1878,19.46, , , ,957,3064
1879,19.47, , , ,957,3064
1880,19.48, , , ,957,3063
1881,19.49, , , ,957,3064
1882,19.5, , , ,957,3063
1883,19.51, , , ,957,3063
1884,19.52, , , ,957,3064
1885,19.53, , , ,957,3063
1886,19.54, , , ,957,3063
1887,19.55, , , ,957,3064
1888,19.56, , , ,957,3064
1889,19.57, , , ,957,3063
1890,19.58, , , ,957,3062
1891,19.59, , , ,957,3062
1892,19.6, , , ,957,3063
1893,19.61, , , ,957,3062
1894,19.62, , , ,957,3062
1895,19.63, , , ,957,3064
1896,19.64, , , ,957,3063
1897,19.65, , , ,957,3062
1898,19.66, , , ,957,3063
1899,19.67, , , ,957,3063
1900,19.68, , , ,957,3064
1901,19.69, , , ,957,3063
1902,19.7, , , ,957,3064
1903,19.71, , , ,957,3063
1904,19.72, , , ,957,3062
1905,19.73, , , ,957,3066
1906,19.74, , , ,957,3063
1907,19.75, , , ,957,3063
1908,19.76, , , ,957,3063
1909,19.77, , , ,957,3063
1910,19.78, , , ,957,3062
1911,19.79, , , ,957,3062
1912,19.8, , , ,957,3063
1913,19.81, , , ,957,3064
1914,19.82, , , ,957,3062
1915,19.83, , , ,957,3063
1916,19.84, , , ,957,3063
1917,19.85, , , ,957,3063
1918,19.86, , , ,957,3063
1919,19.87, , , ,957,3063
1920,19.88, , , ,957,3064
1921,19.89, , , ,957,3062
1922,19.9, , , ,957,3063
1923,19.91, , , ,957,3063
1924,19.92, , , ,957,3064
1925,19.93, , , ,957,3062
1926,19.94, , , ,957,3064
1927,19.95, , , ,957,3063
1928,19.96, , , ,957,3062
1929,19.97, , , ,957,3063
1930,19.98, , , ,957,3064
1931,19.99, , , ,957,3064
1932,20, , , ,957,3063
1933,20.01, , , ,957,3063
1934,20.02, , , ,957,3063
1935,20.03, , , ,957,3063
1936,20.04, , , ,957,3062
1937,20.05, , , ,957,3064
1938,20.06, , , ,957,3064
1939,20.07, , , ,957,3064
1940,20.08, , , ,957,3063
1941,20.09, , , ,957,3064
1942,20.1, , , ,957,3064
1943,20.11, , , ,957,3062
1944,20.12, , , ,957,3063
1945,20.13, , , ,957,3064
1946,20.14, , , ,957,3062
1947,20.15, , , ,957,3063
1948,20.16, , , ,957,3063
1949,20.17, , , ,957,3063
1950,20.18, , , ,957,3062
1951,20.19, , , ,957,3064
1952,20.2, , , ,957,3064
1953,20.21, , , ,957,3063
1954,20.22, , , ,957,3064
1955,20.23, , , ,957,3064
1956,20.24, , , ,957,3064
1957,20.25, , , ,957,3062
1958,20.26, , , ,957,3063
1959,20.27, , , ,957,3064
1960,20.28, , , ,957,3062
1961,20.29, , , ,957,3062
1962,20.3, , , ,957,3062
1963,20.31, , , ,957,3063
1964,20.32, , , ,957,3063
1965,20.33, , , ,957,3062
1966,20.34, , , ,957,3063
1967,20.35, , , ,957,3063
1968,20.36, , , ,957,3065
1969,20.37, , , ,957,3064
1970,20.38, , , ,957,3062
1971,20.39, , , ,957,3063
1972,20.4, , , ,957,3064
1973,20.41, , , ,957,3063
1974,20.42, , , ,957,3063
1975,20.43, , , ,957,3063
1976,20.44, , , ,957,3062
1977,20.45, , , ,957,3063
1978,20.46, , , ,957,3063
1979,20.47, , , ,957,3064
1980,20.48, , , ,957,3063
1981,20.49, , , ,957,3063
1982,20.5, , , ,957,3063
1983,20.51, , , ,957,3064
1984,20.52, , , ,957,3063
1985,20.53, , , ,957,3064
1986,20.54, , , ,957,3063
1987,20.55, , , ,957,3063
1988,20.56, , , ,957,3064
1989,20.57, , , ,957,3063
1990,20.58, , , ,957,3062
1991,20.59, , , ,957,3064
1992,20.6, , , ,957,3062
1993,20.61, , , ,957,3063
1994,20.62, , , ,957,3063
1995,20.63, , , ,957,3062
1996,20.64, , , ,957,3063
1997,20.65, , , ,957,3063
1998,20.66, , , ,957,3063
1999,20.67, , , ,957,3063
2000,20.68, , , ,957,3064
2001,20.69, , , ,957,3063
2002,20.7, , , ,957,3064
2003,20.71, , , ,957,3066
2004,20.72, , , ,957,3063
2005,20.73, , , ,957,3064
2006,20.74, , , ,957,3063
2007,20.75, , , ,957,3064
2008,20.76, , , ,957,3064
2009,20.77, , , ,957,3063
2010,20.78, , , ,957,3064
2011,20.79, , , ,957,3063
2012,20.8, , , ,957,3063
2013,20.81, , , ,957,3063
2014,20.82, , , ,957,3064
2015,20.83, , , ,957,3064
2016,20.84, , , ,957,3063
2017,20.85, , , ,957,3065
2018,20.86, , , ,957,3064
2019,20.87, , , ,957,3063
2020,20.88, , , ,957,3063
2021,20.89, , , ,957,3064
2022,20.9, , , ,957,3064
2023,20.91, , , ,957,3062
2024,20.92, , , ,957,3063
2025,20.93, , , ,957,3063
2026,20.94, , , ,957,3063
2027,20.95, , , ,957,3062
2028,20.96, , , ,957,3063
2029,20.97, , , ,957,3063
2030,20.98, , , ,957,3063
2031,20.99, , , ,957,3064
2032,21, , , ,957,3063
2033,21.01, , , ,957,3063
2034,21.02, , , ,957,3064
2035,21.03, , , ,957,3063
2036,21.04, , , ,957,3063
2037,21.05, , , ,957,3063
2038,21.06, , , ,957,3064
2039,21.07, , , ,957,3062
2040,21.08, , , ,957,3063
2041,21.09, , , ,957,3061
2042,21.1, , , ,957,3063
2043,21.11, , , ,957,3063
2044,21.12, , , ,957,3064
2045,21.13, , , ,957,3063
2046,21.14, , , ,957,3063
2047,21.15, , , ,957,3063
2048,21.16, , , ,957,3064
2049,21.17, , , ,957,3063
2050,21.18, , , ,957,3063
2051,21.19, , , ,957,3063
2052,21.2, , , ,957,3066
2053,21.21, , , ,957,3063
2054,21.22, , , ,957,3062
2055,21.23, , , ,957,3063
2056,21.24, , , ,957,3061
2057,21.25, , , ,957,3063
2058,21.26, , , ,957,3064
2059,21.27, , , ,957,3063
2060,21.28, , , ,957,3063
2061,21.29, , , ,957,3064
2062,21.3, , , ,957,3063
2063,21.31, , , ,957,3064
2064,21.32, , , ,957,3065
2065,21.33, , , ,957,3063
2066,21.34, , , ,957,3065
2067,21.35, , , ,957,3062
2068,21.36, , , ,957,3063
2069,21.37, , , ,957,3064
2070,21.38, , , ,957,3063
2071,21.39, , , ,957,3063
2072,21.4, , , ,957,3062
2073,21.41, , , ,957,3063
2074,21.42, , , ,957,3062
2075,21.43, , , ,957,3062
2076,21.44, , , ,957,3064
2077,21.45, , , ,957,3064
2078,21.46, , , ,957,3062
2079,21.47, , , ,957,3063
2080,21.48, , , ,957,3063
2081,21.49, , , ,957,3063
2082,21.5, , , ,957,3063
2083,21.51, , , ,957,3063
2084,21.52, , , ,957,3063
2085,21.53, , , ,957,3062
2086,21.54, , , ,957,3063
2087,21.55, , , ,957,3062
2088,21.56, , , ,957,3063
2089,21.57, , , ,957,3064
2090,21.58, , , ,957,3063
2091,21.59, , , ,957,3063
2092,21.6, , , ,957,3062
2093,21.61, , , ,957,3065
2094,21.62, , , ,957,3063
2095,21.63, , , ,957,3063
2096,21.64, , , ,957,3063
2097,21.65, , , ,957,3064
2098,21.66, , , ,957,3063
2099,21.67, , , ,957,3064
2100,21.68, , , ,957,3064
2101,21.69, , , ,957,3064
2102,21.7, , , ,957,3063
2103,21.71, , , ,957,3062
2104,21.72, , , ,957,3063
2105,21.73, , , ,957,3064
2106,21.74, , , ,957,3061
2107,21.75, , , ,957,3063
2108,21.76, , , ,957,3064
2109,21.77, , , ,957,3063
2110,21.78, , , ,957,3062
2111,21.79, , , ,957,3063
2112,21.8, , , ,957,3063
2113,21.81, , , ,957,3062
2114,21.82, , , ,957,3064
2115,21.83, , , ,957,3063
2116,21.84, , , ,957,3061
2117,21.85, , , ,957,3063
2118,21.86, , , ,957,3063
2119,21.87, , , ,957,3063
2120,21.88, , , ,957,3061
2121,21.89, , , ,957,3064
2122,21.9, , , ,957,3063
2123,21.91, , , ,957,3063
2124,21.92, , , ,957,3063
2125,21.93, , , ,957,3063
2126,21.94, , , ,957,3062
2127,21.95, , , ,957,3063
2128,21.96, , , ,957,3063
2129,21.97, , , ,957,3063
2130,21.98, , , ,957,3063
2131,21.99, , , ,957,3062
2132,22, , , ,957,3063
2133,22.01, , , ,957,3064
2134,22.02, , , ,957,3063
2135,22.03, , , ,957,3063
2136,22.04, , , ,957,3063
2137,22.05, , , ,957,3062
2138,22.06, , , ,957,3062
2139,22.07, , , ,957,3063
2140,22.08, , , ,957,3063
2141,22.09, , , ,957,3063
2142,22.1, , , ,957,3063
2143,22.11, , , ,957,3064
2144,22.12, , , ,957,3063
2145,22.13, , , ,957,3062
2146,22.14, , , ,957,3064
2147,22.15, , , ,957,3063
2148,22.16, , , ,957,3063
2149,22.17, , , ,957,3063
2150,22.18, , , ,957,3061
2151,22.19, , , ,957,3063
2152,22.2, , , ,957,3064
2153,22.21, , , ,957,3061
2154,22.22, , , ,957,3063
2155,22.23, , , ,957,3062
2156,22.24, , , ,957,3063
2157,22.25, , , ,957,3065
2158,22.26, , , ,957,3063
2159,22.27, , , ,957,3063
2160,22.28, , , ,957,3064
2161,22.29, , , ,957,3063
2162,22.3, , , ,957,3063
2163,22.31, , , ,957,3064
2164,22.32, , , ,957,3063
2165,22.33, , , ,957,3063
2166,22.34, , , ,957,3063
2167,22.35, , , ,957,3064
2168,22.36, , , ,957,3063
2169,22.37, , , ,957,3062
2170,22.38, , , ,957,3062
2171,22.39, , , ,957,3062
2172,22.4, , , ,957,3063
2173,22.41, , , ,957,3062
2174,22.42, , , ,957,3064
2175,22.43, , , ,957,3063
2176,22.44, , , ,957,3063
2177,22.45, , , ,957,3063
2178,22.46, , , ,957,3062
2179,22.47, , , ,957,3065
2180,22.48, , , ,957,3064
2181,22.49, , , ,957,3064
2182,22.5, , , ,957,3063
2183,22.51, , , ,957,3063
2184,22.52, , , ,957,3062
2185,22.53, , , ,957,3062
2186,22.54, , , ,957,3063
2187,22.55, , , ,957,3062
2188,22.56, , , ,957,3064
2189,22.57, , , ,957,3064
2190,22.58, , , ,957,3063
2191,22.59, , , ,957,3063
2192,22.6, , , ,957,3061
2193,22.61, , , ,957,3063
2194,22.62, , , ,957,3063
2195,22.63, , , ,957,3065
2196,22.64, , , ,957,3063
2197,22.65, , , ,957,3063
2198,22.66, , , ,957,3063
2199,22.67, , , ,957,3063
2200,22.68, , , ,957,3063
2201,22.69, , , ,957,3063
2202,22.7, , , ,957,3063
2203,22.71, , , ,957,3062
2204,22.72, , , ,957,3063
2205,22.73, , , ,957,3064
2206,22.74, , , ,957,3063
2207,22.75, , , ,957,3063
2208,22.76, , , ,957,3063
2209,22.77, , , ,957,3064
2210,22.78, , , ,957,3064
2211,22.79, , , ,957,3063
2212,22.8, , , ,957,3062
2213,22.81, , , ,957,3063
2214,22.82, , , ,957,3065
2215,22.83, , , ,957,3063
2216,22.84, , , ,957,3064
2217,22.85, , , ,957,3063
2218,22.86, , , ,957,3063
2219,22.87, , , ,957,3063
2220,22.88, , , ,957,3063
2221,22.89, , , ,957,3063
2222,22.9, , , ,957,3063
2223,22.91, , , ,957,3064
2224,22.92, , , ,957,3063
2225,22.93, , , ,957,3063
2226,22.94, , , ,957,3063
2227,22.95, , , ,957,3064
2228,22.96, , , ,957,3064
2229,22.97, , , ,957,3063
2230,22.98, , , ,957,3064
2231,22.99, , , ,957,3063
2232,23, , , ,957,3063
2233,23.01, , , ,957,3063
2234,23.02, , , ,957,3063
2235,23.03, , , ,957,3063
2236,23.04, , , ,957,3063
2237,23.05, , , ,957,3062
2238,23.06, , , ,957,3064
2239,23.07, , , ,957,3063
2240,23.08, , , ,957,3062
2241,23.09, , , ,957,3062
2242,23.1, , , ,957,3064
2243,23.11, , , ,957,3063
2244,23.12, , , ,957,3063
2245,23.13, , , ,957,3063
2246,23.14, , , ,957,3064
2247,23.15, , , ,957,3064
2248,23.16, , , ,957,3061
2249,23.17, , , ,957,3063
2250,23.18, , , ,957,3062
2251,23.19, , , ,957,3061
2252,23.2, , , ,957,3062
2253,23.21, , , ,957,3063
2254,23.22, , , ,957,3063
2255,23.23, , , ,957,3063
2256,23.24, , , ,957,3062
2257,23.25, , , ,957,3062
2258,23.26, , , ,957,3063
2259,23.27, , , ,957,3064
2260,23.28, , , ,957,3063
2261,23.29, , , ,957,3063
2262,23.3, , , ,957,3064
2263,23.31, , , ,957,3065
2264,23.32, , , ,957,3063
2265,23.33, , , ,957,3063
2266,23.34, , , ,957,3062
2267,23.35, , , ,957,3063
2268,23.36, , , ,957,3062
2269,23.37, , , ,957,3063
2270,23.38, , , ,957,3063
2271,23.39, , , ,957,3064
2272,23.4, , , ,957,3063
2273,23.41, , , ,957,3065
2274,23.42, , , ,957,3063
2275,23.43, , , ,957,3063
2276,23.44, , , ,957,3064
2277,23.45, , , ,957,3063
2278,23.46, , , ,957,3063
2279,23.47, , , ,957,3062
2280,23.48, , , ,957,3062
2281,23.49, , , ,957,3063
2282,23.5, , , ,957,3063
2283,23.51, , , ,957,3063
2284,23.52, , , ,957,3063
2285,23.53, , , ,957,3063
2286,23.54, , , ,957,3062
2287,23.55, , , ,957,3066
2288,23.56, , , ,957,3064
2289,23.57, , , ,957,3063
2290,23.58, , , ,957,3062
2291,23.59, , , ,957,3062
2292,23.6, , , ,957,3063
2293,23.61, , , ,957,3063
2294,23.62, , , ,957,3063
2295,23.63, , , ,957,3064
2296,23.64, , , ,957,3063
2297,23.65, , , ,957,3064
2298,23.66, , , ,957,3064
2299,23.67, , , ,957,3063
2300,23.68, , , ,957,3061
2301,23.69, , , ,957,3064
2302,23.7, , , ,957,3064
2303,23.71, , , ,957,3062
2304,23.72, , , ,957,3063
2305,23.73, , , ,957,3062
2306,23.74, , , ,957,3063
2307,23.75, , , ,957,3063
2308,23.76, , , ,957,3063
2309,23.77, , , ,957,3064
2310,23.78, , , ,957,3064
2311,23.79, , , ,957,3064
2312,23.8, , , ,957,3064
2313,23.81, , , ,957,3064
2314,23.82, , , ,957,3063
2315,23.83, , , ,957,3063
2316,23.84, , , ,957,3063
2317,23.85, , , ,957,3062
2318,23.86, , , ,957,3063
2319,23.87, , , ,957,3063
2320,23.88, , , ,957,3063
2321,23.89, , , ,957,3062
2322,23.9, , , ,957,3064
2323,23.91, , , ,957,3062
2324,23.92, , , ,957,3063
2325,23.93, , , ,957,3065
2326,23.94, , , ,957,3064
2327,23.95, , , ,957,3063
2328,23.96, , , ,957,3063
2329,23.97, , , ,957,3064
2330,23.98, , , ,957,3063
2331,23.99, , , ,957,3064
2332,24, , , ,957,3063
2333,24.01, , , ,957,3063
2334,24.02, , , ,957,3064
2335,24.03, , , ,957,3061
2336,24.04, , , ,957,3063
2337,24.05, , , ,957,3063
2338,24.06, , , ,957,3063
2339,24.07, , , ,957,3063
2340,24.08, , , ,957,3063
2341,24.09, , , ,957,3063
2342,24.1, , , ,957,3064
2343,24.11, , , ,957,3064
2344,24.12, , , ,957,3063
2345,24.13, , , ,957,3063
2346,24.14, , , ,957,3063
2347,24.15, , , ,957,3063
2348,24.16, , , ,957,3064
2349,24.17, , , ,957,3062
2350,24.18, , , ,957,3062
2351,24.19, , , ,957,3063
2352,24.2, , , ,957,3064
2353,24.21, , , ,957,3063
2354,24.22, , , ,957,3062
2355,24.23, , , ,957,3064
2356,24.24, , , ,957,3062
2357,24.25, , , ,957,3064
2358,24.26, , , ,957,3063
2359,24.27, , , ,957,3063
2360,24.28, , , ,957,3062
2361,24.29, , , ,957,3064
2362,24.3, , , ,957,3063
2363,24.31, , , ,957,3064
2364,24.32, , , ,957,3064
2365,24.33, , , ,957,3065
2366,24.34, , , ,957,3064
2367,24.35, , , ,957,3062
2368,24.36, , , ,957,3064
2369,24.37, , , ,957,3063
2370,24.38, , , ,957,3062
2371,24.39, , , ,957,3062
2372,24.4, , , ,957,3063
2373,24.41, , , ,957,3063
2374,24.42, , , ,957,3064
2375,24.43, , , ,957,3063
2376,24.44, , , ,957,3064
2377,24.45, , , ,957,3063
2378,24.46, , , ,957,3064
2379,24.47, , , ,957,3063
2380,24.48, , , ,957,3064
2381,24.49, , , ,957,3062
2382,24.5, , , ,957,3063
2383,24.51, , , ,957,3062
2384,24.52, , , ,957,3062
2385,24.53, , , ,957,3063
2386,24.54, , , ,957,3063
2387,24.55, , , ,957,3063
2388,24.56, , , ,957,3062
2389,24.57, , , ,957,3063
2390,24.58, , , ,957,3063
2391,24.59, , , ,957,3063
2392,24.6, , , ,957,3063
2393,24.61, , , ,957,3064
2394,24.62, , , ,957,3064
2395,24.63, , , ,957,3063
2396,24.64, , , ,957,3063
2397,24.65, , , ,957,3064
2398,24.66, , , ,957,3064
2399,24.67, , , ,957,3063
2400,24.68, , , ,957,3062
2401,24.69, , , ,957,3064
2402,24.7, , , ,957,3064
2403,24.71, , , ,957,3063
2404,24.72, , , ,957,3064
2405,24.73, , , ,957,3063
2406,24.74, , , ,957,3064
2407,24.75, , , ,957,3064
2408,24.76, , , ,957,3063
2409,24.77, , , ,957,3063
2410,24.78, , , ,957,3062
2411,24.79, , , ,957,3063
2412,24.8, , , ,957,3062
2413,24.81, , , ,957,3063
2414,24.82, , , ,957,3063
2415,24.83, , , ,957,3063
2416,24.84, , , ,957,3063
2417,24.85, , , ,957,3063
2418,24.86, , , ,957,3063
2419,24.87, , , ,957,3063
2420,24.88, , , ,957,3063
2421,24.89, , , ,957,3063
2422,24.9, , , ,957,3064
2423,24.91, , , ,957,3063
2424,24.92, , , ,957,3062
2425,24.93, , , ,957,3063
2426,24.94, , , ,957,3063
2427,24.95, , , ,957,3063
2428,24.96, , , ,957,3064
2429,24.97, , , ,957,3062
2430,24.98, , , ,957,3062
2431,24.99, , , ,957,3063
2432,25, , , ,957,3064
2433,25.01, , , ,957,3064
2434,25.02, , , ,957,3062
2435,25.03, , , ,957,3062
2436,25.04, , , ,957,3065
2437,25.05, , , ,957,3063
2438,25.06, , , ,957,3062
2439,25.07, , , ,957,3064
2440,25.08, , , ,957,3063
2441,25.09, , , ,957,3063
2442,25.1, , , ,957,3064
2443,25.11, , , ,957,3064
2444,25.12, , , ,957,3064
2445,25.13, , , ,957,3063
2446,25.14, , , ,957,3063
2447,25.15, , , ,957,3064
2448,25.16, , , ,957,3062
2449,25.17, , , ,957,3062
2450,25.18, , , ,957,3063
2451,25.19, , , ,957,3063
2452,25.2, , , ,957,3062
2453,25.21, , , ,957,3063
2454,25.22, , , ,957,3062
2455,25.23, , , ,957,3063
2456,25.24, , , ,957,3063
2457,25.25, , , ,957,3064
2458,25.26, , , ,957,3063
2459,25.27, , , ,957,3063
2460,25.28, , , ,957,3064
2461,25.29, , , ,957,3065
2462,25.3, , , ,957,3063
2463,25.31, , , ,957,3064
2464,25.32, , , ,957,3064
2465,25.33, , , ,957,3063
2466,25.34, , , ,957,3062
2467,25.35, , , ,957,3064
2468,25.36, , , ,957,3065
2469,25.37, , , ,957,3063
2470,25.38, , , ,957,3064
2471,25.39, , , ,957,3063
2472,25.4, , , ,957,3064
2473,25.41, , , ,957,3064
2474,25.42, , , ,957,3064
2475,25.43, , , ,957,3063
2476,25.44, , , ,957,3062
2477,25.45, , , ,957,3065
2478,25.46, , , ,957,3063
2479,25.47, , , ,957,3064
2480,25.48, , , ,957,3063
2481,25.49, , , ,957,3064
2482,25.5, , , ,957,3063
2483,25.51, , , ,957,3063
2484,25.52, , , ,957,3064
2485,25.53, , , ,957,3064
2486,25.54, , , ,957,3062
2487,25.55, , , ,957,3064
2488,25.56, , , ,957,3063
2489,25.57, , , ,957,3063
2490,25.58, , , ,957,3062
2491,25.59, , , ,957,3063
2492,25.6, , , ,957,3063
2493,25.61, , , ,957,3063
2494,25.62, , , ,957,3063
2495,25.63, , , ,957,3063
2496,25.64, , , ,957,3063
2497,25.65, , , ,957,3063
2498,25.66, , , ,957,3063
2499,25.67, , , ,957,3062
2500,25.68, , , ,957,3063
2501,25.69, , , ,957,3064
2502,25.7, , , ,957,3063
2503,25.71, , , ,957,3064
2504,25.72, , , ,957,3063
2505,25.73, , , ,957,3063
2506,25.74, , , ,957,3063
2507,25.75, , , ,957,3063
2508,25.76, , , ,957,3064
2509,25.77, , , ,957,3064
2510,25.78, , , ,957,3063
2511,25.79, , , ,957,3062
2512,25.8, , , ,957,3063
2513,25.81, , , ,957,3064
2514,25.82, , , ,957,3062
2515,25.83, , , ,957,3063
2516,25.84, , , ,957,3062
2517,25.85, , , ,957,3064
2518,25.86, , , ,957,3063
2519,25.87, , , ,957,3062
2520,25.88, , , ,957,3062
2521,25.89, , , ,957,3062
2522,25.9, , , ,957,3063
2523,25.91, , , ,957,3064
2524,25.92, , , ,957,3063
2525,25.93, , , ,957,3064
2526,25.94, , , ,957,3064
2527,25.95, , , ,957,3063
2528,25.96, , , ,957,3063
2529,25.97, , , ,957,3064
2530,25.98, , , ,957,3062
2531,25.99, , , ,957,3064
2532,26, , , ,957,3063
2533,26.01, , , ,957,3063
2534,26.02, , , ,957,3063
2535,26.03, , , ,957,3064
2536,26.04, , , ,957,3063
2537,26.05, , , ,957,3064
2538,26.06, , , ,957,3063
2539,26.07, , , ,957,3064
2540,26.08, , , ,957,3063
2541,26.09, , , ,957,3064
2542,26.1, , , ,957,3063
2543,26.11, , , ,957,3064
2544,26.12, , , ,957,3063
2545,26.13, , , ,957,3063
2546,26.14, , , ,957,3064
2547,26.15, , , ,957,3063
2548,26.16, , , ,957,3064
2549,26.17, , , ,957,3063
2550,26.18, , , ,957,3063
2551,26.19, , , ,957,3063
2552,26.2, , , ,957,3064
2553,26.21, , , ,957,3064
2554,26.22, , , ,957,3063
2555,26.23, , , ,957,3063
2556,26.24, , , ,957,3063
2557,26.25, , , ,957,3063
2558,26.26, , , ,957,3062
2559,26.27, , , ,957,3063
2560,26.28, , , ,957,3064
2561,26.29, , , ,957,3062
2562,26.3, , , ,957,3064
2563,26.31, , , ,957,3063
2564,26.32, , , ,957,3062
2565,26.33, , , ,957,3063
2566,26.34, , , ,957,3064
2567,26.35, , , ,957,3062
2568,26.36, , , ,957,3063
2569,26.37, , , ,957,3063
2570,26.38, , , ,957,3062
2571,26.39, , , ,957,3064
2572,26.4, , , ,957,3063
2573,26.41, , , ,957,3064
2574,26.42, , , ,957,3063
2575,26.43, , , ,957,3064
2576,26.44, , , ,957,3063
2577,26.45, , , ,957,3064
2578,26.46, , , ,957,3063
2579,26.47, , , ,957,3062
2580,26.48, , , ,957,3063
2581,26.49, , , ,957,3063
2582,26.5, , , ,957,3064
2583,26.51, , , ,957,3063
2584,26.52, , , ,957,3063
2585,26.53, , , ,957,3064
2586,26.54, , , ,957,3063
2587,26.55, , , ,957,3063
2588,26.56, , , ,957,3063
2589,26.57, , , ,957,3063
2590,26.58, , , ,957,3063
2591,26.59, , , ,957,3062
2592,26.6, , , ,957,3064
2593,26.61, , , ,957,3063
2594,26.62, , , ,957,3063
2595,26.63, , , ,957,3064
2596,26.64, , , ,957,3063
2597,26.65, , , ,957,3064
2598,26.66, , , ,957,3064
2599,26.67, , , ,957,3064
2600,26.68, , , ,957,3063
2601,26.69, , , ,957,3064
2602,26.7, , , ,957,3064
2603,26.71, , , ,957,3064
2604,26.72, , , ,957,3062
2605,26.73, , , ,957,3064
2606,26.74, , , ,957,3064
2607,26.75, , , ,957,3063
2608,26.76, , , ,957,3063
2609,26.77, , , ,957,3062
2610,26.78, , , ,957,3063
2611,26.79, , , ,957,3063
2612,26.8, , , ,957,3062
2613,26.81, , , ,957,3064
2614,26.82, , , ,957,3062
2615,26.83, , , ,957,3063
2616,26.84, , , ,957,3063
2617,26.85, , , ,957,3064
2618,26.86, , , ,957,3063
2619,26.87, , , ,957,3062
2620,26.88, , , ,957,3063
2621,26.89, , , ,957,3063
2622,26.9, , , ,957,3063
2623,26.91, , , ,957,3063
2624,26.92, , , ,957,3065
2625,26.93, , , ,957,3063
2626,26.94, , , ,957,3063
2627,26.95, , , ,957,3064
2628,26.96, , , ,957,3063
2629,26.97, , , ,957,3062
2630,26.98, , , ,957,3064
2631,26.99, , , ,957,3063
2632,27, , , ,957,3063
2633,27.01, , , ,957,3064
2634,27.02, , , ,957,3063
2635,27.03, , , ,957,3063
2636,27.04, , , ,957,3063
2637,27.05, , , ,957,3063
2638,27.06, , , ,957,3063
2639,27.07, , , ,957,3061
2640,27.08, , , ,957,3064
2641,27.09, , , ,957,3062
2642,27.1, , , ,957,3064
2643,27.11, , , ,957,3063
2644,27.12, , , ,957,3063
2645,27.13, , , ,957,3062
2646,27.14, , , ,957,3062
2647,27.15, , , ,957,3065
2648,27.16, , , ,957,3062
2649,27.17, , , ,957,3063
2650,27.18, , , ,957,3064
2651,27.19, , , ,957,3063
2652,27.2, , , ,957,3063
2653,27.21, , , ,957,3063
2654,27.22, , , ,957,3062
2655,27.23, , , ,957,3064
2656,27.24, , , ,957,3064
2657,27.25, , , ,957,3064
2658,27.26, , , ,957,3064
2659,27.27, , , ,957,3064
2660,27.28, , , ,957,3062
2661,27.29, , , ,957,3064
2662,27.3, , , ,957,3063
2663,27.31, , , ,957,3063
2664,27.32, , , ,957,3062
2665,27.33, , , ,957,3063
2666,27.34, , , ,957,3065
2667,27.35, , , ,957,3065
2668,27.36, , , ,957,3063
2669,27.37, , , ,957,3064
2670,27.38, , , ,957,3064
2671,27.39, , , ,957,3062
2672,27.4, , , ,957,3064
2673,27.41, , , ,957,3064
2674,27.42, , , ,957,3063
2675,27.43, , , ,957,3064
2676,27.44, , , ,957,3063
2677,27.45, , , ,957,3063
2678,27.46, , , ,957,3063
2679,27.47, , , ,957,3063
2680,27.48, , , ,957,3064
2681,27.49, , , ,957,3064
2682,27.5, , , ,957,3063
2683,27.51, , , ,957,3064
2684,27.52, , , ,957,3063
2685,27.53, , , ,957,3063
2686,27.54, , , ,957,3063
2687,27.55, , , ,957,3065
2688,27.56, , , ,957,3064
2689,27.57, , , ,957,3064
2690,27.58, , , ,957,3063
2691,27.59, , , ,957,3064
2692,27.6, , , ,957,3062
2693,27.61, , , ,957,3064
2694,27.62, , , ,957,3063
2695,27.63, , , ,957,3063
2696,27.64, , , ,957,3064
2697,27.65, , , ,957,3065
2698,27.66, , , ,957,3063
2699,27.67, , , ,957,3063
2700,27.68, , , ,957,3064
2701,27.69, , , ,957,3066
2702,27.7, , , ,957,3063
2703,27.71, , , ,957,3064
2704,27.72, , , ,957,3063
2705,27.73, , , ,957,3063
2706,27.74, , , ,957,3063
2707,27.75, , , ,957,3063
2708,27.76, , , ,957,3064
2709,27.77, , , ,957,3063
2710,27.78, , , ,957,3061
2711,27.79, , , ,957,3064
